_MEMBER_0.1 uM,_MEMBER_10 uM,_MEMBER_100 uM,_LogP_0.1 uM,_LogP_10 uM,_LogP_100 uM,GO,_PATTERN_,_RANK_,GiniIndex,#GeneInGO,#GeneInGOAndHitList,#GeneInHitList,#TotalGeneInLibrary,%InGO,Category,CategoryID,Description,Enrichment,GeneID,Hits,Log(q-value),LogP,PARENT_GO,STDV %InGO,Z-score,EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,1,0.0,0.0,-2.601418044164977,GO:0006402,M001,1,0,379,42,1961,27994,2.141764405915349,GO Biological Processes,19,mRNA catabolic process,1.5819670917993214,1655|1869|2521|3184|3192|4670|4869|5578|5700|5705|5708|6125|6143|6160|6227|6832|7431|8087|8148|8559|9475|9652|9775|22803|23034|23049|23318|23367|26523|27161|51594|54464|55181|55603|57721|79072|80349|166863|167227|169966|196513|406882,DDX5|E2F1|FUS|HNRNPD|HNRNPU|HNRNPM|NPM1|PRKCA|PSMC1|PSMC5|PSMD2|RPL5|RPL19|RPL31|RPS21|SUPV3L1|VIM|FXR1|TAF15|PRPF18|ROCK2|TTC37|EIF4A3|XRN2|SAMD4A|SMG1|TUT4|LARP1|AGO1|AGO2|NBAS|XRN1|SMG8|TENT5A|METTL14|FASTKD3|WDR61|RBM46|DCP2|TENT5D|DCP1B|MIRLET7A2,-0.802666401350149,-2.6519919026383194,19_GO:0048519 negative regulation of biological process,0.32692320061912716,3.130739397173129,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,0,1,0.0,0.0,-2.555743192127013,GO:0061013,M001,1,0,208,15,889,27994,1.687289088863892,GO Biological Processes,19,regulation of mRNA catabolic process,2.270863978541144,1869|2521|3184|4670|5578|5700|5705|5708|7431|23367|27161|51594|55603|166863|169966,E2F1|FUS|HNRNPD|HNRNPM|PRKCA|PSMC1|PSMC5|PSMD2|VIM|LARP1|AGO2|NBAS|TENT5A|RBM46|TENT5D,-0.8932484253826707,-2.555743192127013,19_GO:0048519 negative regulation of biological process,0.4319651441185934,3.3317209426552847,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,0,1,0.0,0.0,-2.4048286550722797,GO:0043487,M001,1,0,195,14,889,27994,1.5748031496062993,GO Biological Processes,19,regulation of RNA stability,2.2607712497476276,1869|2521|3184|4670|5578|5700|5705|5708|7431|23367|54888|55603|166863|169966,E2F1|FUS|HNRNPD|HNRNPM|PRKCA|PSMC1|PSMC5|PSMD2|VIM|LARP1|NSUN2|TENT5A|RBM46|TENT5D,-0.82763008870487,-2.4048286550722797,19_GO:0050789 regulation of biological process,0.41755664832017453,3.1995574485621243,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,0,1,0.0,0.0,-2.384462728249508,GO:0006401,M001,1,0,418,24,889,27994,2.699662542182227,GO Biological Processes,19,RNA catabolic process,1.8079988805227096,1655|1869|2521|3184|4670|5578|5700|5705|5708|6832|7431|9775|22803|23367|26523|27161|51594|54888|55181|55603|80349|166863|169966|196513,DDX5|E2F1|FUS|HNRNPD|HNRNPM|PRKCA|PSMC1|PSMC5|PSMD2|SUPV3L1|VIM|EIF4A3|XRN2|LARP1|AGO1|AGO2|NBAS|NSUN2|SMG8|TENT5A|WDR61|RBM46|TENT5D|DCP1B,-0.8188133745975686,-2.384462728249508,19_GO:0008152 metabolic process,0.5435769507953327,3.0142839528715566,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,0,1,0.0,0.0,-2.175920146745204,GO:0043488,M001,1,0,186,23,1961,27994,1.1728709841917389,GO Biological Processes,19,regulation of mRNA stability,1.7652338887883623,1869|2521|3184|3192|4670|4869|5578|5700|5705|5708|7431|8087|8148|9475|23034|23367|54464|55603|57721|79072|166863|167227|169966,E2F1|FUS|HNRNPD|HNRNPU|HNRNPM|NPM1|PRKCA|PSMC1|PSMC5|PSMD2|VIM|FXR1|TAF15|ROCK2|SAMD4A|LARP1|XRN1|TENT5A|METTL14|FASTKD3|RBM46|DCP2|TENT5D,-0.5426548018496488,-2.2444713617431957,19_GO:0048519 negative regulation of biological process,0.2431220862841781,2.873870531575453,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,0,1,0.0,0.0,-2.1617160957730257,GO:1903312,M001,1,0,88,8,889,27994,0.8998875140607424,GO Biological Processes,19,negative regulation of mRNA metabolic process,2.8626648941609574,1869|2521|3184|23367|51594|55603|166863|169966,E2F1|FUS|HNRNPD|LARP1|NBAS|TENT5A|RBM46|TENT5D,-0.7196353146958038,-2.1617160957730257,19_GO:0048519 negative regulation of biological process,0.31672351330244014,3.1694081278658675,0,58,0,0,-3.5792747441209567,4.343353632520073,
0,1,0,0.0,-2.0835116115757,0.0,R-HSA-9006931,M010,1,0,299,38,1961,27994,1.9377868434472207,Reactome Gene Sets,6,Signaling by Nuclear Receptors,1.8142610332930267,124|126|127|216|1374|1655|1737|2289|2791|2963|3012|3320|3725|3845|4609|5105|5163|5290|5295|5440|6256|7376|8243|8342|8364|8365|8367|8648|8850|9126|10274|10735|10901|23189|26523|27161|27329|55625,ADH1A|ADH1C|ADH4|ALDH1A1|CPT1A|DDX5|DLAT|FKBP5|GNG11|GTF2F2|H2AC8|HSP90AA1|JUN|KRAS|MYC|PCK1|PDK1|PIK3CA|PIK3R1|POLR2K|RXRA|NR1H2|SMC1A|H2BC14|H4C3|H4C8|H4C5|NCOA1|KAT2B|SMC3|STAG1|STAG2|DHRS4|KANK1|AGO1|AGO2|ANGPTL3|ZDHHC7,-1.3135792486577276,-3.5576083245944456,,0.31128991431911196,3.8850800455619368,0,59,1,1,-3.5576083245944456,1.8142610332930267,
0,0,1,0.0,0.0,-2.4867667759281478,CORUM:1332,M001,1,0,20,7,1961,27994,0.35696073431922487,CORUM,33,Large Drosha complex,4.996379398266191,1655|1665|2521|3192|3608|4670|8148,DDX5|DHX15|FUS|HNRNPU|ILF2|HNRNPM|TAF15,-1.3135792486577276,-3.5506190170580734,,0.13467745756349064,4.9068844800252,0,60,1,1,-3.5506190170580734,4.996379398266191,
0,1,0,0.0,-3.550435100064927,0.0,GO:0009101,M010,1,0,345,23,829,27994,2.7744270205066344,GO Biological Processes,19,glycoprotein biosynthetic process,2.2512263771612386,633|659|2673|3479|4504|5238|7991|9321|10724|10905|11320|29880|56913|63827|79690|79868|83539|92126|123264|145173|168391|286148|406893,BGN|BMPR2|GFPT1|IGF1|MT3|PGM3|TUSC3|TRIP11|OGA|MAN1A2|MGAT4A|ALG5|C1GALT1|BCAN|GAL3ST4|ALG13|CHST9|DSEL|SLC51B|B3GLCT|GALNTL5|DPY19L4|MIR101-1,-1.3113899203514097,-3.550435100064927,19_GO:0008152 metabolic process,0.5704264343089643,4.085101551672203,0,61,1,1,-3.550435100064927,2.2512263771612386,
0,1,0,0.0,-2.4484932774519454,0.0,GO:0009100,M010,1,0,418,23,829,27994,2.7744270205066344,GO Biological Processes,19,glycoprotein metabolic process,1.8580696175134623,633|659|2673|3479|4504|5238|7991|9321|10724|10905|11320|29880|56913|63827|79690|79868|83539|92126|123264|145173|168391|286148|406893,BGN|BMPR2|GFPT1|IGF1|MT3|PGM3|TUSC3|TRIP11|OGA|MAN1A2|MGAT4A|ALG5|C1GALT1|BCAN|GAL3ST4|ALG13|CHST9|DSEL|SLC51B|B3GLCT|GALNTL5|DPY19L4|MIR101-1,-0.8449586982921857,-2.4484932774519454,19_GO:0008152 metabolic process,0.5704264343089643,3.087750232696656,0,61,0,0,-3.550435100064927,2.2512263771612386,
0,1,0,0.0,-2.0257059192083187,0.0,GO:0006486,M010,1,0,255,15,829,27994,1.8094089264173703,GO Biological Processes,19,protein glycosylation,1.9863762151422695,2673|4504|5238|7991|9321|10724|10905|11320|29880|56913|79868|123264|145173|168391|286148,GFPT1|MT3|PGM3|TUSC3|TRIP11|OGA|MAN1A2|MGAT4A|ALG5|C1GALT1|ALG13|SLC51B|B3GLCT|GALNTL5|DPY19L4,-0.6668607377126212,-2.0257059192083187,19_GO:0008152 metabolic process,0.46294141648918286,2.764167866656782,0,61,0,0,-3.550435100064927,2.2512263771612386,
0,1,0,0.0,-2.0257059192083187,0.0,GO:0043413,M010,1,0,255,15,829,27994,1.8094089264173703,GO Biological Processes,19,macromolecule glycosylation,1.9863762151422695,2673|4504|5238|7991|9321|10724|10905|11320|29880|56913|79868|123264|145173|168391|286148,GFPT1|MT3|PGM3|TUSC3|TRIP11|OGA|MAN1A2|MGAT4A|ALG5|C1GALT1|ALG13|SLC51B|B3GLCT|GALNTL5|DPY19L4,-0.6668607377126212,-2.0257059192083187,19_GO:0008152 metabolic process,0.46294141648918286,2.764167866656782,0,61,0,0,-3.550435100064927,2.2512263771612386,
0,0,1,0.0,0.0,-2.28447690389862,GO:0044257,M001,1,0,795,82,1961,27994,4.181540030596635,GO Biological Processes,19,cellular protein catabolic process,1.4724280706480777,49|163|267|329|409|701|1161|1520|1601|1861|2165|3320|4092|5371|5700|5705|5708|5728|5962|6125|6790|7267|7317|7319|7321|8078|8405|8945|9099|9306|9529|9655|9736|9870|9960|10075|10193|10277|10537|10600|11059|11124|23197|23230|23321|23327|23352|23358|23429|23607|25898|25930|27339|29843|51438|51619|55031|55743|55823|56886|56929|57154|57674|64682|64795|79845|80196|84074|84708|91304|116224|119504|122809|123803|137492|137886|149628|219333|256471|283219|284996|339745,ACR|AP2B1|AMFR|BIRC2|ARRB2|BUB1B|ERCC8|CTSS|DAB2|TOR1A|F13B|HSP90AA1|SMAD7|PML|PSMC1|PSMC5|PSMD2|PTEN|RDX|RPL5|AURKA|TTC3|UBA1|UBE2A|UBE2D1|USP5|SPOP|BTRC|USP2|SOCS6|BAG5|SOCS5|USP34|AREL1|USP3|HUWE1|RNF41|UBE4B|UBD|USP16|WWP1|FAF1|FAF2|VPS13A|TRIM2|NEDD4L|UBR4|USP24|RYBP|CD2AP|RCHY1|PTPN23|PRPF19|SENP1|MAGEC2|UBE2D4|USP47|CHFR|VPS11|UGGT1|FEM1C|SMURF1|RNF213|ANAPC1|RMND5A|RNF122|RNF34|QRICH2|LNX1|TMEM259|FAM122A|ANAPC16|SOCS4|NTAN1|VPS37A|UBXN2B|PYHIN1|USP12|MFSD8|KCTD21|RNF149|SPOPL,-1.3135792486577276,-3.542563102363349,19_GO:0008152 metabolic process,0.4520161227579575,3.7088921099423438,0,62,1,1,-3.542563102363349,1.8949605808847751,
0,0,1,0.0,0.0,-2.222588660859075,GO:0045732,M001,1,0,226,30,1961,27994,1.5298317185109638,GO Biological Processes,19,positive regulation of protein catabolic process,1.8949605808847751,580|1601|2719|3320|4092|4946|5700|5728|5962|6653|6790|8078|9655|9870|10075|10193|11059|11124|23163|23327|25898|55743|55823|57154|64321|79888|91304|116224|122809|149628,BARD1|DAB2|GPC3|HSP90AA1|SMAD7|OAZ1|PSMC1|PTEN|RDX|SORL1|AURKA|USP5|SOCS5|AREL1|HUWE1|RNF41|WWP1|FAF1|GGA3|NEDD4L|RCHY1|CHFR|VPS11|SMURF1|SOX17|LPCAT1|TMEM259|FAM122A|SOCS4|PYHIN1,-1.1292177004519122,-3.248949538038009,19_GO:0048518 positive regulation of biological process,0.2771630767596675,3.707551872043691,0,62,0,0,-3.542563102363349,1.8949605808847751,
0,0,1,0.0,0.0,-2.0848436861876922,GO:0006511,M001,1,0,640,66,1961,27994,3.3656297807241202,GO Biological Processes,19,ubiquitin-dependent protein catabolic process,1.4721475012748595,267|329|409|701|1161|1601|4092|5371|5700|5705|5708|5728|6125|6790|7267|7317|7319|7321|8078|8405|8945|9099|9529|9655|9736|9870|9960|10075|10277|10537|10600|11059|11124|23197|23321|23327|23352|23358|23429|23607|25898|25930|29843|51619|55031|55743|56929|57154|57674|64682|64795|79845|80196|84074|84708|116224|119504|122809|123803|137492|137886|149628|219333|283219|284996|339745,AMFR|BIRC2|ARRB2|BUB1B|ERCC8|DAB2|SMAD7|PML|PSMC1|PSMC5|PSMD2|PTEN|RPL5|AURKA|TTC3|UBA1|UBE2A|UBE2D1|USP5|SPOP|BTRC|USP2|BAG5|SOCS5|USP34|AREL1|USP3|HUWE1|UBE4B|UBD|USP16|WWP1|FAF1|FAF2|TRIM2|NEDD4L|UBR4|USP24|RYBP|CD2AP|RCHY1|PTPN23|SENP1|UBE2D4|USP47|CHFR|FEM1C|SMURF1|RNF213|ANAPC1|RMND5A|RNF122|RNF34|QRICH2|LNX1|FAM122A|ANAPC16|SOCS4|NTAN1|VPS37A|UBXN2B|PYHIN1|USP12|KCTD21|RNF149|SPOPL,-0.9841218447951526,-2.9686193040796787,19_GO:0008152 metabolic process,0.4072491480196499,3.316337112501734,0,62,0,0,-3.542563102363349,1.8949605808847751,
0,0,1,0.0,0.0,-2.0293825875311646,GO:0019941,M001,1,0,646,66,1961,27994,3.3656297807241202,GO Biological Processes,19,modification-dependent protein catabolic process,1.4584743046685915,267|329|409|701|1161|1601|4092|5371|5700|5705|5708|5728|6125|6790|7267|7317|7319|7321|8078|8405|8945|9099|9529|9655|9736|9870|9960|10075|10277|10537|10600|11059|11124|23197|23321|23327|23352|23358|23429|23607|25898|25930|29843|51619|55031|55743|56929|57154|57674|64682|64795|79845|80196|84074|84708|116224|119504|122809|123803|137492|137886|149628|219333|283219|284996|339745,AMFR|BIRC2|ARRB2|BUB1B|ERCC8|DAB2|SMAD7|PML|PSMC1|PSMC5|PSMD2|PTEN|RPL5|AURKA|TTC3|UBA1|UBE2A|UBE2D1|USP5|SPOP|BTRC|USP2|BAG5|SOCS5|USP34|AREL1|USP3|HUWE1|UBE4B|UBD|USP16|WWP1|FAF1|FAF2|TRIM2|NEDD4L|UBR4|USP24|RYBP|CD2AP|RCHY1|PTPN23|SENP1|UBE2D4|USP47|CHFR|FEM1C|SMURF1|RNF213|ANAPC1|RMND5A|RNF122|RNF34|QRICH2|LNX1|FAM122A|ANAPC16|SOCS4|NTAN1|VPS37A|UBXN2B|PYHIN1|USP12|KCTD21|RNF149|SPOPL,-0.9385215734128964,-2.8664754314545364,19_GO:0008152 metabolic process,0.4072491480196499,3.2357121793990973,0,62,0,0,-3.542563102363349,1.8949605808847751,
0,0,1,0.0,0.0,-2.0600920173662316,GO:0042176,M001,1,0,397,44,1961,27994,2.2437531871494136,GO Biological Processes,19,regulation of protein catabolic process,1.5821568443592113,580|1601|2165|2719|3320|4092|4194|4946|5371|5700|5708|5728|5962|6125|6653|6790|7076|8078|8945|9529|9655|9870|10075|10193|11059|11124|23077|23163|23327|23429|25898|29843|51582|55743|55823|57154|64321|79888|84074|91304|116224|122809|149628|256471,BARD1|DAB2|F13B|GPC3|HSP90AA1|SMAD7|MDM4|OAZ1|PML|PSMC1|PSMD2|PTEN|RDX|RPL5|SORL1|AURKA|TIMP1|USP5|BTRC|BAG5|SOCS5|AREL1|HUWE1|RNF41|WWP1|FAF1|MYCBP2|GGA3|NEDD4L|RYBP|RCHY1|SENP1|AZIN1|CHFR|VPS11|SMURF1|SOX17|LPCAT1|QRICH2|TMEM259|FAM122A|SOCS4|PYHIN1|MFSD8,-0.8500003693478297,-2.7506513154356176,19_GO:0050789 regulation of biological process,0.33444214807348255,3.206311657941173,0,62,0,0,-3.542563102363349,1.8949605808847751,
0,1,0,0.0,-2.606105415021174,0.0,GO:0051493,M010,1,0,555,61,1961,27994,3.11065782763896,GO Biological Processes,19,regulation of cytoskeleton organization,1.569004598683334,397|672|830|1729|1739|1778|2648|2764|2885|3192|3397|4771|4869|5058|5062|5063|5066|5295|5629|5756|5962|6709|6711|6790|6863|7481|8826|8850|9181|9353|9475|9897|10109|10174|10788|11034|22899|23075|23077|23122|23189|23433|23607|23671|26586|51199|55704|55755|57180|79768|80321|81873|81930|85360|85458|85464|93663|137886|203228|253260|348235,ARHGDIB|BRCA1|CAPZA2|DIAPH1|DLG1|DYNC1H1|KAT2A|GMFB|GRB2|HNRNPU|ID1|NF2|NPM1|PAK1|PAK2|PAK3|PAM|PIK3R1|PROX1|TWF1|RDX|SPTAN1|SPTBN1|AURKA|TAC1|WNT11|IQGAP1|KAT2B|ARHGEF2|SLIT2|ROCK2|WASHC5|ARPC2|SORBS3|IQGAP2|DSTN|ARHGEF15|SWAP70|MYCBP2|CLASP2|KANK1|RHOQ|CD2AP|TMEFF2|CKAP2|NIN|CCDC88A|CDK5RAP2|ACTR3B|KATNBL1|CEP70|ARPC5L|KIF18A|SYDE1|DIXDC1|SSH2|ARHGAP18|UBXN2B|C9orf72|RICTOR|SKA2,-1.2694193795106081,-3.478953961715587,19_GO:0071840 cellular component organization or biogenesis,0.39203543861708495,3.716032792444493,0,63,1,1,-3.478953961715587,1.6525674294054253,
0,1,0,0.0,-2.28936320597548,0.0,GO:0032970,M010,1,0,406,47,1961,27994,2.39673635900051,GO Biological Processes,19,regulation of actin filament-based process,1.6525674294054253,397|775|817|830|1739|1824|2764|2885|3397|4771|5058|5062|5063|5066|5142|5144|5295|5629|5756|5962|6709|6711|6863|7481|8826|9353|9475|9897|10109|10174|10788|11034|22899|23075|23122|23189|23433|23607|23671|55704|57180|81873|85458|85464|93663|203228|253260,ARHGDIB|CACNA1C|CAMK2D|CAPZA2|DLG1|DSC2|GMFB|GRB2|ID1|NF2|PAK1|PAK2|PAK3|PAM|PDE4B|PDE4D|PIK3R1|PROX1|TWF1|RDX|SPTAN1|SPTBN1|TAC1|WNT11|IQGAP1|SLIT2|ROCK2|WASHC5|ARPC2|SORBS3|IQGAP2|DSTN|ARHGEF15|SWAP70|CLASP2|KANK1|RHOQ|CD2AP|TMEFF2|CCDC88A|ACTR3B|ARPC5L|DIXDC1|SSH2|ARHGAP18|C9orf72|RICTOR,-1.1498655742471962,-3.300221071199348,19_GO:0050789 regulation of biological process,0.3453850261378048,3.635211734226856,0,63,0,0,-3.478953961715587,1.6525674294054253,
0,0,1,0.0,0.0,-2.163274687912822,GO:0007015,M001,1,0,436,47,1961,27994,2.39673635900051,GO Biological Processes,19,actin filament organization,1.5388586613270703,830|1729|1739|2195|2764|2885|3397|3717|3936|4430|4542|4771|5058|5062|5063|5295|5629|5756|5962|6709|6711|6863|7481|9181|9353|9475|9897|10109|10174|10788|11034|22899|23075|23122|23189|23607|23671|55704|57180|64005|81873|85462|85464|93663|203228|253260|283431,CAPZA2|DIAPH1|DLG1|FAT1|GMFB|GRB2|ID1|JAK2|LCP1|MYO1B|MYO1F|NF2|PAK1|PAK2|PAK3|PIK3R1|PROX1|TWF1|RDX|SPTAN1|SPTBN1|TAC1|WNT11|ARHGEF2|SLIT2|ROCK2|WASHC5|ARPC2|SORBS3|IQGAP2|DSTN|ARHGEF15|SWAP70|CLASP2|KANK1|CD2AP|TMEFF2|CCDC88A|ACTR3B|MYO1G|ARPC5L|FHDC1|SSH2|ARHGAP18|C9orf72|RICTOR|GAS2L3,-0.802666401350149,-2.6528841059509336,19_GO:0071840 cellular component organization or biogenesis,0.3453850261378048,3.112401918338236,0,63,0,0,-3.478953961715587,1.6525674294054253,
0,0,1,0.0,0.0,-2.057762653256316,GO:0097435,M001,1,0,719,35,889,27994,3.937007874015748,GO Biological Processes,19,supramolecular fiber organization,1.532859505218315,1410|1729|1778|2195|2885|3397|3717|3936|4542|4771|5058|5062|6709|6711|7431|7481|9419|9897|10109|10426|10609|11034|22899|23189|27063|51199|57180|57701|64005|81873|83481|85462|93663|150356|283431,CRYAB|DIAPH1|DYNC1H1|FAT1|GRB2|ID1|JAK2|LCP1|MYO1F|NF2|PAK1|PAK2|SPTAN1|SPTBN1|VIM|WNT11|CRIPT|WASHC5|ARPC2|TUBGCP3|P3H4|DSTN|ARHGEF15|KANK1|ANKRD1|NIN|ACTR3B|NCKAP5L|MYO1G|ARPC5L|EPPK1|FHDC1|ARHGAP18|CHADL|GAS2L3,-0.6762384249485599,-2.057762653256316,19_GO:0071840 cellular component organization or biogenesis,0.6522443354430625,2.621474753284507,0,63,0,0,-3.478953961715587,1.6525674294054253,
1,0,0,-3.467878741612445,0.0,0.0,GO:0060353,M100,1,0,20,4,483,27994,0.8281573498964804,GO Biological Processes,19,regulation of cell adhesion molecule production,11.591718426501036,3576|4851|406893|574476,CXCL8|NOTCH1|MIR101-1|MIR520C,-1.2700945401255983,-3.467878741612445,19_GO:0050789 regulation of biological process,0.4123604987615104,6.278403715799594,0,64,1,1,-3.467878741612445,15.806888763410502,
1,0,0,-3.3008199047168594,0.0,0.0,GO:0060352,M100,1,0,22,4,483,27994,0.8281573498964804,GO Biological Processes,19,cell adhesion molecule production,10.537925842273669,3576|4851|406893|574476,CXCL8|NOTCH1|MIR101-1|MIR520C,-1.2170158450859034,-3.3008199047168594,19_GO:0009987 cellular process,0.4123604987615104,5.929917087712561,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-3.3008199047168594,0.0,0.0,GO:1903019,M100,1,0,22,4,483,27994,0.8281573498964804,GO Biological Processes,19,negative regulation of glycoprotein metabolic process,10.537925842273669,325|27161|406893|574476,APCS|AGO2|MIR101-1|MIR520C,-1.2170158450859034,-3.3008199047168594,19_GO:0048519 negative regulation of biological process,0.4123604987615104,5.929917087712561,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-3.119365701571615,0.0,0.0,GO:0042985,M100,1,0,11,3,483,27994,0.6211180124223602,GO Biological Processes,19,negative regulation of amyloid precursor protein biosynthetic process,15.806888763410502,27161|406893|574476,AGO2|MIR101-1|MIR520C,-1.1155332330324361,-3.119365701571615,19_GO:0048519 negative regulation of biological process,0.3574872441422075,6.50815846841248,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-3.119365701571615,0.0,0.0,GO:0060354,M100,1,0,11,3,483,27994,0.6211180124223602,GO Biological Processes,19,negative regulation of cell adhesion molecule production,15.806888763410502,3576|4851|406893,CXCL8|NOTCH1|MIR101-1,-1.1155332330324361,-3.119365701571615,19_GO:0048519 negative regulation of biological process,0.3574872441422075,6.50815846841248,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-2.4641402312105,0.0,0.0,GO:0042983,M100,1,0,18,3,483,27994,0.6211180124223602,GO Biological Processes,19,amyloid precursor protein biosynthetic process,9.659765355417528,27161|406893|574476,AGO2|MIR101-1|MIR520C,-0.8462388638703431,-2.4641402312105,19_GO:0008152 metabolic process,0.3574872441422075,4.8696154478962335,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-2.4641402312105,0.0,0.0,GO:0042984,M100,1,0,18,3,483,27994,0.6211180124223602,GO Biological Processes,19,regulation of amyloid precursor protein biosynthetic process,9.659765355417528,27161|406893|574476,AGO2|MIR101-1|MIR520C,-0.8462388638703431,-2.4641402312105,19_GO:0050789 regulation of biological process,0.3574872441422075,4.8696154478962335,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-2.3950555657515054,0.0,0.0,GO:0010561,M100,1,0,19,3,483,27994,0.6211180124223602,GO Biological Processes,19,negative regulation of glycoprotein biosynthetic process,9.151356652500818,27161|406893|574476,AGO2|MIR101-1|MIR520C,-0.8243932603823354,-2.3950555657515054,19_GO:0048519 negative regulation of biological process,0.3574872441422075,4.709412665398029,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,0,-2.1151985501629564,0.0,0.0,GO:0042982,M100,1,0,71,5,483,27994,1.0351966873706004,GO Biological Processes,19,amyloid precursor protein metabolic process,4.081590995246843,2319|9475|27161|406893|574476,FLOT2|ROCK2|AGO2|MIR101-1|MIR520C,-0.7044506666262838,-2.1151985501629564,19_GO:0008152 metabolic process,0.46055155644052137,3.444833465932661,0,64,0,0,-3.467878741612445,15.806888763410502,
1,0,1,-2.003056597390549,0.0,-2.062030969089951,GO:0030307,M101,2,0,171,25,1961,27994,1.2748597654258031,GO Biological Processes,19,positive regulation of cell growth,2.0870423551654933,659|2335|2395|2810|3479|3484|4092|5058|5607|6197|6832|7422|9175|11116|22850|23327|51330|55031|57154|58191|80736|116224|127833|406981|406990,BMPR2|FN1|FXN|SFN|IGF1|IGFBP1|SMAD7|PAK1|MAP2K5|RPS6KA3|SUPV3L1|VEGFA|MAP3K13|CEP43|ADNP2|NEDD4L|TNFRSF12A|USP47|SMURF1|CXCL16|SLC44A4|FAM122A|SYT2|MIR19B2|MIR208A,-1.2354816706035587,-3.4264007824998823,19_GO:0040007 growth,0.25334147240941324,3.9133073010491737,0,65,1,1,-3.4264007824998823,2.466323069468306,
1,0,0,-3.353961825411059,0.0,0.0,GO:0040008,M100,1,0,689,25,483,27994,5.175983436853002,GO Biological Processes,19,regulation of growth,2.102996811774499,94|598|2660|2810|3484|3490|4092|4851|5371|6446|6608|7157|9175|9306|9353|9746|10371|23327|51316|51330|51379|79602|127833|149428|406990,ACVRL1|BCL2L1|MSTN|SFN|IGFBP1|IGFBP7|SMAD7|NOTCH1|PML|SGK1|SMO|TP53|MAP3K13|SOCS6|SLIT2|CLSTN3|SEMA3A|NEDD4L|PLAC8|TNFRSF12A|CRLF3|ADIPOR2|SYT2|BNIPL|MIR208A,-1.230503987033207,-3.353961825411059,19_GO:0040007 growth,1.0080499379110188,3.8842562805524032,0,65,0,0,-3.4264007824998823,2.466323069468306,
1,0,0,-2.9808802492261015,0.0,0.0,GO:0016049,M100,1,0,493,55,1961,27994,2.804691483936767,GO Biological Processes,19,cell growth,1.5925868844082323,94|323|634|659|817|984|1410|1630|2335|2395|2810|3320|3479|3484|3490|4092|4504|5058|5371|5532|5607|6197|6446|6595|6790|6832|7157|7422|7481|8826|8828|9175|9353|9746|10201|10371|11116|22850|23327|25942|51199|51330|51379|55031|57154|58191|64321|65059|79602|80736|116224|127833|203228|406981|406990,ACVRL1|APBB2|CEACAM1|BMPR2|CAMK2D|CDK11B|CRYAB|DCC|FN1|FXN|SFN|HSP90AA1|IGF1|IGFBP1|IGFBP7|SMAD7|MT3|PAK1|PML|PPP3CB|MAP2K5|RPS6KA3|SGK1|SMARCA2|AURKA|SUPV3L1|TP53|VEGFA|WNT11|IQGAP1|NRP2|MAP3K13|SLIT2|CLSTN3|NME6|SEMA3A|CEP43|ADNP2|NEDD4L|SIN3A|NIN|TNFRSF12A|CRLF3|USP47|SMURF1|CXCL16|SOX17|RAPH1|ADIPOR2|SLC44A4|FAM122A|SYT2|C9orf72|MIR19B2|MIR208A,-1.189309220343697,-3.35372078176031,19_GO:0040007 growth,0.3728433508049653,3.6433648278019843,0,65,0,0,-3.4264007824998823,2.466323069468306,
1,0,0,-3.34347758023943,0.0,0.0,GO:0001558,M100,1,0,423,18,483,27994,3.7267080745341614,GO Biological Processes,19,regulation of cell growth,2.466323069468306,94|2810|3484|3490|4092|5371|6446|7157|9175|9353|9746|10371|23327|51330|51379|79602|127833|406990,ACVRL1|SFN|IGFBP1|IGFBP7|SMAD7|PML|SGK1|TP53|MAP3K13|SLIT2|CLSTN3|SEMA3A|NEDD4L|TNFRSF12A|CRLF3|ADIPOR2|SYT2|MIR208A,-1.2276713522563183,-3.34347758023943,19_GO:0040007 growth,0.8618705335043185,4.02641644240612,0,65,0,0,-3.4264007824998823,2.466323069468306,
1,0,0,-3.4235320544693852,0.0,0.0,GO:0002224,M100,1,0,155,10,483,27994,2.070393374741201,GO Biological Processes,19,toll-like receptor signaling pathway,3.739264008548721,330|409|1520|2319|3329|3965|4214|10695|23643|51311,BIRC3|ARRB2|CTSS|FLOT2|HSPD1|LGALS9|MAP3K1|CNPY3|LY96|TLR8,-1.2610873889196952,-3.4235320544693852,19_GO:0002376 immune system process,0.6479028260024191,4.531249999754235,0,66,1,1,-3.4235320544693852,6.439843570278353,
